file,year,subject,gender,grade,tokens,types,errors
graphvar/1998_BIO_LK2_14_M_15P.xml,1998,BIO,M,15,2290,658,109
graphvar/1998_BIO_LK2_15_W_06P.xml,1998,BIO,W,6,1854,574,96
graphvar/1998_BIO_LK2_16_W_04P.xml,1998,BIO,W,4,1728,439,87
graphvar/1998_BIO_LK2_17_W_10P.xml,1998,BIO,W,10,1630,415,121
graphvar/1998_DE_GK1_01_W_09P.xml,1998,DE,W,9,1895,540,141
graphvar/1998_DE_GK1_02_M_09P.xml,1998,DE,M,9,1490,514,60
graphvar/1998_DE_GK1_03_W_05P.xml,1998,DE,W,5,1695,423,91
graphvar/1998_DE_GK1_04_W_07P.xml,1998,DE,W,7,2122,526,133
graphvar/1998_DE_GK1_05_W_05P.xml,1998,DE,W,5,1603,465,118
graphvar/1998_DE_GK1_06_W_04P.xml,1998,DE,W,4,1120,383,66
graphvar/1998_DE_GK1_07_M_03P.xml,1998,DE,M,3,1360,372,107
graphvar/1998_DE_GK2_01_W_08P.xml,1998,DE,W,8,1293,408,79
graphvar/1998_DE_GK2_02_W_06P.xml,1998,DE,W,6,1178,378,89
graphvar/1998_DE_GK2_03_W_05P.xml,1998,DE,W,5,1349,384,91
graphvar/1998_DE_GK3_01_W_05P.xml,1998,DE,W,5,2081,547,147
graphvar/1998_DE_GK3_02_W_08P.xml,1998,DE,W,8,2230,599,132
graphvar/1998_DE_GK3_03_W_05P.xml,1998,DE,W,5,2106,542,141
graphvar/1998_DE_GK3_04_W_10P.xml,1998,DE,W,10,2030,587,149
graphvar/1998_DE_GK3_05_W_06P.xml,1998,DE,W,6,1850,451,119
graphvar/1998_DE_GK3_06_W_07P.xml,1998,DE,W,7,2203,633,160
graphvar/1998_DE_GK3_07_W_02P.xml,1998,DE,W,2,1640,494,123
graphvar/1998_DE_GK3_09_W_12P.xml,1998,DE,W,12,1701,578,80
graphvar/1998_DE_GK3_10_W_11P.xml,1998,DE,W,11,1931,635,101
graphvar/1998_DE_GK3_11_M_06P.xml,1998,DE,M,6,1237,377,88
graphvar/1998_DE_LK1_01_W_05P.xml,1998,DE,W,5,2130,608,121
graphvar/1998_DE_LK1_03_W_12P.xml,1998,DE,W,12,2132,671,139
graphvar/1998_DE_LK1_04_W_09P.xml,1998,DE,W,9,1844,572,91
graphvar/1998_DE_LK1_05_W_09P.xml,1998,DE,W,9,2154,694,124
graphvar/1998_DE_LK1_06_M_08P.xml,1998,DE,M,8,1489,531,70
graphvar/1998_DE_LK1_07_W_06P.xml,1998,DE,W,6,2028,669,103
graphvar/1998_DE_LK1_08_W_06P.xml,1998,DE,W,6,1756,608,84
graphvar/1998_DE_LK1_09_W_06P.xml,1998,DE,W,6,1400,428,87
graphvar/1998_DE_LK1_10_W_06P.xml,1998,DE,W,6,1593,467,116
graphvar/1998_DE_LK1_11_W_05P.xml,1998,DE,W,5,1206,469,46
graphvar/1998_DE_LK1_12_W_05P.xml,1998,DE,W,5,1453,461,95
graphvar/1998_DE_LK1_13_W_05P.xml,1998,DE,W,5,1534,540,69
graphvar/1998_GE_LK1_01_M_11P.xml,1998,GE,M,11,1364,487,81
graphvar/1998_GE_LK1_02_M_11P.xml,1998,GE,M,11,1201,457,47
graphvar/1998_GE_LK1_03_M_08P.xml,1998,GE,M,8,1636,530,85
graphvar/1998_GE_LK1_04_M_07P.xml,1998,GE,M,7,1451,484,77
graphvar/1998_GE_LK1_05_M_07P.xml,1998,GE,M,7,1316,508,60
graphvar/1998_GE_LK1_06_M_03P.xml,1998,GE,M,3,1386,429,62
graphvar/1998_GE_LK1_07_M_06P.xml,1998,GE,M,6,1278,446,66
graphvar/1998_GE_LK1_08_W_10P.xml,1998,GE,W,10,1894,627,86
graphvar/1998_GE_LK1_09_M_09P.xml,1998,GE,M,9,1924,595,73
graphvar/1998_GE_LK1_10_W_08P.xml,1998,GE,W,8,1700,483,69
graphvar/1998_GE_LK1_11_W_06P.xml,1998,GE,W,6,1516,530,85
graphvar/1998_GE_LK1_12_W_08P.xml,1998,GE,W,8,1784,567,83
graphvar/1998_GE_LK1_13_M_05P.xml,1998,GE,M,5,1288,448,78
graphvar/1998_GE_LK1_14_W_05P.xml,1998,GE,W,5,1643,616,72
graphvar/2003_BIO_GK1_01_X_10P.xml,2003,BIO,X,10,1866,549,139
graphvar/2003_BIO_GK1_02_X_08P.xml,2003,BIO,X,8,1624,547,87
graphvar/2003_BIO_GK1_03_X_07P.xml,2003,BIO,X,7,1595,481,107
graphvar/2003_BIO_GK1_04_X_10P.xml,2003,BIO,X,10,1399,499,100
graphvar/2003_BIO_GK1_05_X_02P.xml,2003,BIO,X,2,1357,464,94
graphvar/2003_BIO_GK1_06_X_02P.xml,2003,BIO,X,2,1562,457,86
graphvar/2003_BIO_GK1_07_X_06P.xml,2003,BIO,X,6,2004,596,140
graphvar/2003_BIO_GK1_08_X_08P.xml,2003,BIO,X,8,2473,604,205
graphvar/2003_BIO_GK1_09_X_04P.xml,2003,BIO,X,4,1126,445,73
graphvar/2003_BIO_GK1_10_X_02P.xml,2003,BIO,X,2,1061,392,48
graphvar/2003_BIO_GK1_11_X_12P.xml,2003,BIO,X,12,1099,386,70
graphvar/2003_BIO_LK1_01_X_08P.xml,2003,BIO,X,8,1515,469,103
graphvar/2003_BIO_LK1_02_X_10P.xml,2003,BIO,X,10,2269,569,122
graphvar/2003_BIO_LK1_03_X_08P.xml,2003,BIO,X,8,2354,636,123
graphvar/2003_BIO_LK1_04_X_08P.xml,2003,BIO,X,8,1880,430,114
graphvar/2003_BIO_LK1_06_X_07P.xml,2003,BIO,X,7,1937,472,95
graphvar/2003_BIO_LK1_07_X_11P.xml,2003,BIO,X,11,2386,684,114
graphvar/2003_BIO_LK1_08_X_11P.xml,2003,BIO,X,11,2230,593,141
graphvar/2003_BIO_LK1_09_X_09P.xml,2003,BIO,X,9,1632,469,107
graphvar/2003_BIO_LK1_10_X_09P.xml,2003,BIO,X,9,2335,593,123
graphvar/2003_BIO_LK1_12_X_07P.xml,2003,BIO,X,7,1336,457,55
graphvar/2003_DE_GK1_01_M_10P.xml,2003,DE,M,10,1297,508,66
graphvar/2003_DE_GK2_01_M_06P.xml,2003,DE,M,6,1350,460,65
graphvar/2003_DE_GK3_02_W_09P.xml,2003,DE,W,9,1352,450,96
graphvar/2003_DE_GK4_01_W_05P.xml,2003,DE,W,5,1634,444,82
graphvar/2003_DE_GK4_02_M_09P.xml,2003,DE,M,9,1538,554,90
graphvar/2003_DE_GK4_03_W_12P.xml,2003,DE,W,12,1552,485,86
graphvar/2003_DE_GK4_04_W_08P.xml,2003,DE,W,8,1833,636,93
graphvar/2003_DE_LK1_01_W_08P.xml,2003,DE,W,8,1167,363,65
graphvar/2003_DE_LK1_02_W_08P.xml,2003,DE,W,8,2372,574,144
graphvar/2003_DE_LK1_03_M_07P.xml,2003,DE,M,7,1970,596,129
graphvar/2003_DE_LK1_04_M_08P.xml,2003,DE,M,8,1177,468,82
graphvar/2003_DE_LK1_05_M_04P.xml,2003,DE,M,4,1245,430,75
graphvar/2003_DE_LK1_06_W_12P.xml,2003,DE,W,12,1645,521,110
graphvar/2003_DE_LK1_07_M_08P.xml,2003,DE,M,8,1454,491,66
graphvar/2003_DE_LK1_08_M_09P.xml,2003,DE,M,9,1341,512,90
graphvar/2003_DE_LK1_09_W_12P.xml,2003,DE,W,12,1843,556,99
graphvar/2003_DE_LK1_10_W_08P.xml,2003,DE,W,8,1515,483,72
graphvar/2003_DE_LK1_11_M_05P.xml,2003,DE,M,5,1815,518,118
graphvar/2003_DE_LK1_13_M_04P.xml,2003,DE,M,4,1386,408,88
graphvar/2003_DE_LK1_14_W_05P.xml,2003,DE,W,5,1755,519,81
graphvar/2003_DE_LK1_15_W_10P.xml,2003,DE,W,10,1951,493,102
graphvar/2003_DE_LK1_16_M_10P.xml,2003,DE,M,10,1481,573,69
graphvar/2003_GE_GK1_01_M_05P.xml,2003,GE,M,5,1672,544,92
graphvar/2003_GE_GK1_02_M_07P.xml,2003,GE,M,7,1555,531,99
graphvar/2003_GE_GK1_03_W_07P.xml,2003,GE,W,7,1643,536,76
graphvar/2003_GE_LK1_01_M_12P.xml,2003,GE,M,12,1842,689,114
graphvar/2003_GE_LK1_02_W_13P.xml,2003,GE,W,13,1956,610,139
graphvar/2003_GE_LK1_03_M_04P.xml,2003,GE,M,4,1606,525,92
graphvar/2003_GE_LK1_04_M_07P.xml,2003,GE,M,7,1960,588,95
graphvar/2003_GE_LK1_05_M_06P.xml,2003,GE,M,6,2270,733,116
graphvar/2003_GE_LK1_06_W_03P.xml,2003,GE,W,3,1698,530,95
graphvar/2003_GE_LK1_07_M_05P.xml,2003,GE,M,5,1346,431,76
graphvar/2003_GE_LK1_08_W_04P.xml,2003,GE,W,4,1200,432,56
graphvar/2003_GE_LK1_09_W_07P.xml,2003,GE,W,7,1859,629,124
graphvar/2003_GE_LK1_10_W_04P.xml,2003,GE,W,4,1172,404,74
graphvar/2003_GE_LK1_11_M_08P.xml,2003,GE,M,8,1028,467,58
graphvar/2003_GE_LK1_12_W_07P.xml,2003,GE,W,7,1842,553,114
graphvar/2003_GE_LK1_13_M_09P.xml,2003,GE,M,9,1635,615,75
graphvar/2003_GE_LK1_14_M_07P.xml,2003,GE,M,7,1402,598,64
graphvar/2003_GE_LK1_15_W_07P.xml,2003,GE,W,7,1811,632,95
graphvar/2003_GE_LK1_16_W_05P.xml,2003,GE,W,5,1788,453,82
graphvar/2003_GE_LK1_17_M_05P.xml,2003,GE,M,5,1127,466,40
graphvar/2003_GE_LK1_18_W_04P.xml,2003,GE,W,4,2302,536,141
graphvar/2003_GE_LK1_19_M_05P.xml,2003,GE,M,5,1150,476,52
graphvar/2008_BIO_GK1_01_W_10P.xml,2008,BIO,W,10,2086,598,49
graphvar/2008_BIO_GK1_02_W_13P.xml,2008,BIO,W,13,2450,652,63
graphvar/2008_BIO_GK1_03_W_09P.xml,2008,BIO,W,9,1693,503,37
graphvar/2008_BIO_GK1_04_W_09P.xml,2008,BIO,W,9,1880,571,33
graphvar/2008_BIO_GK1_05_M_11P.xml,2008,BIO,M,11,1406,525,43
graphvar/2008_BIO_GK1_06_W_12P.xml,2008,BIO,W,12,2090,623,44
graphvar/2008_BIO_GK1_09_W_08P.xml,2008,BIO,W,8,1438,443,79
graphvar/2008_BIO_GK1_10_W_09P.xml,2008,BIO,W,9,2404,658,92
graphvar/2008_BIO_GK1_11_W_06P.xml,2008,BIO,W,6,1655,509,41
graphvar/2008_BIO_LK1_01_W_02P.xml,2008,BIO,W,2,1974,581,134
graphvar/2008_BIO_LK2_02_M_07P.xml,2008,BIO,M,7,1352,456,13
graphvar/2008_BIO_LK2_06_M_09P.xml,2008,BIO,M,9,2296,585,59
graphvar/2008_BIO_LK2_07_M_12P.xml,2008,BIO,M,12,2306,659,80
graphvar/2008_BIO_LK2_08_W_05P.xml,2008,BIO,W,5,1685,507,18
graphvar/2008_BIO_LK2_09_M_01P.xml,2008,BIO,M,1,1421,474,87
graphvar/2008_BIO_LK2_10_W_02P.xml,2008,BIO,W,2,2021,567,44
graphvar/2008_BIO_LK2_12_M_08P.xml,2008,BIO,M,8,2119,604,36
graphvar/2008_BIO_LK2_13_W_07P.xml,2008,BIO,W,7,2364,703,100
graphvar/2008_BIO_LK2_14_M_12P.xml,2008,BIO,M,12,2188,690,32
graphvar/2008_BIO_LK2_15_M_08P.xml,2008,BIO,M,8,1933,574,86
graphvar/2008_BIO_LK2_16_W_07P.xml,2008,BIO,W,7,2055,659,207
graphvar/2008_DE_GK1_01_W_07P.xml,2008,DE,W,7,1100,364,25
graphvar/2008_DE_GK2_01_M_11P.xml,2008,DE,M,11,1673,600,86
graphvar/2008_DE_GK2_02_W_11P.xml,2008,DE,W,11,1420,526,69
graphvar/2008_DE_GK2_04_W_08P.xml,2008,DE,W,8,1448,464,43
graphvar/2008_DE_GK2_05_W_05P.xml,2008,DE,W,5,1171,428,114
graphvar/2008_DE_GK3_01_M_02P.xml,2008,DE,M,2,1407,513,78
graphvar/2008_DE_LK1_01_W_06P.xml,2008,DE,W,6,1583,497,30
graphvar/2008_DE_LK1_02_W_09P.xml,2008,DE,W,9,1586,533,43
graphvar/2008_DE_LK1_03_W_10P.xml,2008,DE,W,10,1697,503,49
graphvar/2008_DE_LK1_04_W_05P.xml,2008,DE,W,5,1509,442,44
graphvar/2008_DE_LK1_05_W_13P.xml,2008,DE,W,13,1891,571,32
graphvar/2008_DE_LK1_06_M_09P.xml,2008,DE,M,9,1298,484,72
graphvar/2008_DE_LK1_07_M_05P.xml,2008,DE,M,5,1265,427,60
graphvar/2008_DE_LK1_09_W_08P.xml,2008,DE,W,8,2181,596,100
graphvar/2008_DE_LK1_10_W_05P.xml,2008,DE,W,5,1728,570,33
graphvar/2008_DE_LK1_11_W_04P.xml,2008,DE,W,4,1456,514,51
graphvar/2008_DE_LK1_12_W_05P.xml,2008,DE,W,5,1477,414,39
graphvar/2008_DE_LK1_13_W_04P.xml,2008,DE,W,4,1943,591,71
graphvar/2008_DE_LK1_14_W_06P.xml,2008,DE,W,6,1699,461,47
graphvar/2008_DE_LK1_15_W_07P.xml,2008,DE,W,7,1015,378,17
graphvar/2008_DE_LK1_16_W_08P.xml,2008,DE,W,8,1768,553,49
graphvar/2008_DE_LK1_17_W_10P.xml,2008,DE,W,10,2150,653,52
graphvar/2008_DE_LK1_18_W_10P.xml,2008,DE,W,10,1814,637,77
graphvar/2008_DE_LK1_19_W_10P.xml,2008,DE,W,10,1540,551,82
graphvar/2008_DE_LK1_20_W_11P.xml,2008,DE,W,11,2057,636,94
graphvar/2008_DE_LK1_21_W_09P.xml,2008,DE,W,9,1838,697,48
graphvar/2008_DE_LK1_22_W_10P.xml,2008,DE,W,10,1310,451,71
graphvar/2008_DE_LK1_23_W_12P.xml,2008,DE,W,12,1864,653,57
graphvar/2008_DE_LK2_01_W_06P.xml,2008,DE,W,6,2193,658,141
graphvar/2008_DE_LK2_02_W_07P.xml,2008,DE,W,7,1619,479,52
graphvar/2008_DE_LK2_03_M_12P.xml,2008,DE,M,12,1558,608,36
graphvar/2008_DE_LK2_05_W_08P.xml,2008,DE,W,8,2428,646,77
graphvar/2008_DE_LK2_06_M_08P.xml,2008,DE,M,8,2136,658,85
graphvar/2008_DE_LK2_07_W_05P.xml,2008,DE,W,5,1629,577,90
graphvar/2008_DE_LK2_08_W_09P.xml,2008,DE,W,9,2075,635,71
graphvar/2008_DE_LK2_09_M_07P.xml,2008,DE,M,7,1204,457,33
graphvar/2008_DE_LK2_10_M_07P.xml,2008,DE,M,7,1438,509,46
graphvar/2008_DE_LK2_12_W_03P.xml,2008,DE,W,3,1358,431,54
graphvar/2008_DE_LK2_13_W_06P.xml,2008,DE,W,6,2107,612,72
graphvar/2008_DE_LK2_14_W_11P.xml,2008,DE,W,11,1658,561,90
graphvar/2008_DE_LK2_15_W_05P.xml,2008,DE,W,5,1972,636,116
graphvar/2008_DE_LK2_18_W_10P.xml,2008,DE,W,10,1452,444,28
graphvar/2008_DE_LK2_20_W_08P.xml,2008,DE,W,8,1469,539,33
graphvar/2008_DE_LK2_21_W_08P.xml,2008,DE,W,8,1643,459,31
graphvar/2008_DE_LK2_22_W_09P.xml,2008,DE,W,9,2289,637,63
graphvar/2008_GE_GK1_01_09P.xml,2008,GE,NA,9,1868,676,79
graphvar/2008_GE_GK1_02_10P.xml,2008,GE,NA,10,1248,536,28
graphvar/2008_GE_LK1_01_07P.xml,2008,GE,NA,7,1862,567,74
graphvar/2008_GE_LK1_02_07P.xml,2008,GE,NA,7,1487,519,51
graphvar/2008_GE_LK1_03_07P.xml,2008,GE,NA,7,1487,460,27
graphvar/2008_GE_LK1_04_10P.xml,2008,GE,NA,10,1908,583,101
graphvar/2008_GE_LK1_05_08P.xml,2008,GE,NA,8,1871,669,67
graphvar/2008_GE_LK1_06_06P.xml,2008,GE,NA,6,1591,519,123
graphvar/2008_GE_LK1_09_10P.xml,2008,GE,NA,10,1242,442,26
graphvar/2008_GE_LK1_10_07P.xml,2008,GE,NA,7,1240,486,34
graphvar/2008_GE_LK1_11_04P.xml,2008,GE,NA,4,1665,587,106
graphvar/2008_GE_LK1_12_05P.xml,2008,GE,NA,5,1734,586,97
graphvar/2008_GE_LK1_13_13P.xml,2008,GE,NA,13,1841,590,82
graphvar/2008_GE_LK1_14_06P.xml,2008,GE,NA,6,2027,602,55
graphvar/2008_GE_LK1_15_10P.xml,2008,GE,NA,10,2234,770,82
graphvar/2008_GE_LK1_16_05P.xml,2008,GE,NA,5,1195,428,45
graphvar/2008_GE_LK1_17_06P.xml,2008,GE,NA,6,1732,549,74
graphvar/2013_BIO_GK1_01_M_01P.xml,2013,BIO,M,1,1267,350,96
graphvar/2013_BIO_GK1_02_M_05P.xml,2013,BIO,M,5,1488,516,140
graphvar/2013_BIO_GK1_03_M_10P.xml,2013,BIO,M,10,1685,535,110
graphvar/2013_BIO_GK1_05_W_08P.xml,2013,BIO,W,8,1758,546,105
graphvar/2013_BIO_GK1_06_W_08P.xml,2013,BIO,W,8,1623,469,107
graphvar/2013_BIO_GK1_07_W_06P.xml,2013,BIO,W,6,1561,488,124
graphvar/2013_BIO_GK1_08_W_08P.xml,2013,BIO,W,8,1613,488,109
graphvar/2013_BIO_GK1_09_W_09P.xml,2013,BIO,W,9,1893,530,142
graphvar/2013_BIO_GK1_10_W_07P.xml,2013,BIO,W,7,1115,375,87
graphvar/2013_BIO_GK1_11_W_11P.xml,2013,BIO,W,11,1840,522,138
graphvar/2013_BIO_GK1_12_W_06P.xml,2013,BIO,W,6,1422,476,82
graphvar/2013_BIO_GK2_01_W_04P.xml,2013,BIO,W,4,1367,433,106
graphvar/2013_BIO_GK2_03_M_08P.xml,2013,BIO,M,8,1227,376,91
graphvar/2013_BIO_GK2_04_W_10P.xml,2013,BIO,W,10,1977,516,202
graphvar/2013_BIO_GK2_05_W_07P.xml,2013,BIO,W,7,1613,475,165
graphvar/2013_BIO_GK2_06_W_13P.xml,2013,BIO,W,13,2375,654,134
graphvar/2013_BIO_GK2_07_M_05P.xml,2013,BIO,M,5,1482,439,109
graphvar/2013_BIO_GK2_08_W_09P.xml,2013,BIO,W,9,1954,555,134
graphvar/2013_BIO_GK2_09_W_09P.xml,2013,BIO,W,9,1524,449,124
graphvar/2013_BIO_GK2_10_W_08P.xml,2013,BIO,W,8,1879,537,131
graphvar/2013_BIO_GK2_11_M_04P.xml,2013,BIO,M,4,1658,580,92
graphvar/2013_BIO_GK2_12_W_01P.xml,2013,BIO,W,1,1090,372,80
graphvar/2013_BIO_GK2_13_W_04P.xml,2013,BIO,W,4,1577,491,130
graphvar/2013_BIO_GK2_14_W_08P.xml,2013,BIO,W,8,1608,500,124
graphvar/2013_BIO_GK2_15_W_04P.xml,2013,BIO,W,4,1824,408,102
graphvar/2013_BIO_GK3_01_M_04P.xml,2013,BIO,M,4,1335,403,96
graphvar/2013_BIO_GK3_02_M_12P.xml,2013,BIO,M,12,1668,547,140
graphvar/2013_BIO_GK3_03_W_10P.xml,2013,BIO,W,10,1803,595,273
graphvar/2013_BIO_GK3_04_W_10P.xml,2013,BIO,W,10,1647,545,71
graphvar/2013_BIO_GK3_05_W_09P.xml,2013,BIO,W,9,1453,472,161
graphvar/2013_BIO_GK3_06_W_08P.xml,2013,BIO,W,8,1120,383,136
graphvar/2013_BIO_GK3_07_M_08P.xml,2013,BIO,M,8,1213,411,137
graphvar/2013_BIO_GK3_08_W_06P.xml,2013,BIO,W,6,1288,458,108
graphvar/2013_BIO_GK3_09_W_06P.xml,2013,BIO,W,6,1546,458,184
graphvar/2013_BIO_GK3_10_W_05P.xml,2013,BIO,W,5,1366,446,68
graphvar/2013_BIO_GK3_11_M_05P.xml,2013,BIO,M,5,1354,427,156
graphvar/2013_BIO_GK3_12_W_04P.xml,2013,BIO,W,4,1199,401,122
graphvar/2013_BIO_GK4_01_M_11P.xml,2013,BIO,M,11,1933,497,258
graphvar/2013_BIO_GK4_02_W_02P.xml,2013,BIO,W,2,1429,460,155
graphvar/2013_BIO_GK4_03_W_06P.xml,2013,BIO,W,6,1374,454,123
graphvar/2013_BIO_GK4_04_W_12P.xml,2013,BIO,W,12,1505,503,109
graphvar/2013_BIO_GK4_05_W_09P.xml,2013,BIO,W,9,1508,523,112
graphvar/2013_BIO_GK4_07_W_10P.xml,2013,BIO,W,10,1621,484,190
graphvar/2013_BIO_GK4_08_M_07P.xml,2013,BIO,M,7,1578,484,168
graphvar/2013_BIO_GK4_09_W_06P.xml,2013,BIO,W,6,1504,500,170
graphvar/2013_BIO_GK4_10_W_02P.xml,2013,BIO,W,2,1066,351,61
graphvar/2013_BIO_GK4_11_W_05P.xml,2013,BIO,W,5,1207,389,168
graphvar/2013_BIO_LK1_02_M_10P.xml,2013,BIO,M,10,1671,529,204
graphvar/2013_BIO_LK1_03_M_10P.xml,2013,BIO,M,10,2071,586,213
graphvar/2013_BIO_LK1_04_W_08P.xml,2013,BIO,W,8,1222,452,102
graphvar/2013_BIO_LK1_05_W_10P.xml,2013,BIO,W,10,2220,699,188
graphvar/2013_BIO_LK1_07_W_11P.xml,2013,BIO,W,11,2082,577,198
graphvar/2013_BIO_LK1_09_M_05P.xml,2013,BIO,M,5,1111,378,146
graphvar/2013_BIO_LK1_10_W_07P.xml,2013,BIO,W,7,1725,536,232
graphvar/2013_BIO_LK1_11_M_10P.xml,2013,BIO,M,10,2082,555,134
graphvar/2013_BIO_LK1_12_M_10P.xml,2013,BIO,M,10,2466,634,192
graphvar/2013_DE_GK1_01_W_11P.xml,2013,DE,W,11,1735,585,137
graphvar/2013_DE_GK1_02_M_08P.xml,2013,DE,M,8,1389,430,137
graphvar/2013_DE_GK1_03_W_08P.xml,2013,DE,W,8,1557,476,107
graphvar/2013_DE_GK1_04_W_10P.xml,2013,DE,W,10,1827,572,151
graphvar/2013_DE_GK2_01_W_08P.xml,2013,DE,W,8,1511,532,102
graphvar/2013_DE_GK2_02_W_05P.xml,2013,DE,W,5,1516,459,153
graphvar/2013_DE_GK2_03_W_03P.xml,2013,DE,W,3,1777,597,174
graphvar/2013_DE_GK2_04_W_10P.xml,2013,DE,W,10,1183,407,93
graphvar/2013_DE_GK2_05_M_07P.xml,2013,DE,M,7,1335,496,166
graphvar/2013_DE_GK2_06_W_08P.xml,2013,DE,W,8,2083,606,151
graphvar/2013_DE_GK3_01_W_14P.xml,2013,DE,W,14,2168,633,223
graphvar/2013_DE_GK4_01_W_06P.xml,2013,DE,W,6,1616,514,175
graphvar/2013_DE_GK4_02_W_08P.xml,2013,DE,W,8,1463,458,125
graphvar/2013_DE_GK4_03_W_12P.xml,2013,DE,W,12,1551,542,104
graphvar/2013_DE_LK1_01_W_10P.xml,2013,DE,W,10,2169,705,188
graphvar/2013_DE_LK1_02_W_10P.xml,2013,DE,W,10,2189,569,167
graphvar/2013_DE_LK1_03_W_08P.xml,2013,DE,W,8,2019,595,171
graphvar/2013_DE_LK1_04_W_15P.xml,2013,DE,W,15,2073,653,116
graphvar/2013_DE_LK1_05_M_11P.xml,2013,DE,M,11,1421,500,164
graphvar/2013_DE_LK1_06_W_07P.xml,2013,DE,W,7,1213,465,98
graphvar/2013_DE_LK1_07_W_07P.xml,2013,DE,W,7,2187,719,214
graphvar/2013_DE_LK1_08_W_10P.xml,2013,DE,W,10,1643,512,161
graphvar/2013_DE_LK1_09_W_10P.xml,2013,DE,W,10,1853,586,120
graphvar/2013_DE_LK1_10_W_07P.xml,2013,DE,W,7,1521,511,99
graphvar/2013_DE_LK1_12_W_07P.xml,2013,DE,W,7,1710,504,193
graphvar/2013_DE_LK1_13_M_07P.xml,2013,DE,M,7,1242,492,154
graphvar/2013_DE_LK1_14_W_12P.xml,2013,DE,W,12,1859,638,131
graphvar/2013_DE_LK1_15_W_10P.xml,2013,DE,W,10,1519,538,179
graphvar/2013_DE_LK1_16_W_05P.xml,2013,DE,W,5,1101,415,174
graphvar/2013_DE_LK2_01_W_04P.xml,2013,DE,W,4,1616,517,171
graphvar/2013_DE_LK2_02_M_07P.xml,2013,DE,M,7,1946,562,124
graphvar/2013_DE_LK2_03_W_08P.xml,2013,DE,W,8,1632,510,199
graphvar/2013_DE_LK2_04_M_05P.xml,2013,DE,M,5,1320,469,58
graphvar/2013_DE_LK2_05_W_09P.xml,2013,DE,W,9,1900,534,178
graphvar/2013_DE_LK2_06_W_10P.xml,2013,DE,W,10,2165,674,116
graphvar/2013_DE_LK2_08_W_11P.xml,2013,DE,W,11,2194,583,170
graphvar/2013_DE_LK2_09_W_05P.xml,2013,DE,W,5,1534,485,140
graphvar/2013_DE_LK2_10_M_06P.xml,2013,DE,M,6,1924,583,175
graphvar/2013_DE_LK2_11_W_13P.xml,2013,DE,W,13,2195,650,198
graphvar/2013_DE_LK2_12_W_12P.xml,2013,DE,W,12,2308,698,206
graphvar/2013_DE_LK2_14_M_07P.xml,2013,DE,M,7,1632,596,112
graphvar/2013_DE_LK2_16_M_10P.xml,2013,DE,M,10,2093,554,238
graphvar/2013_DE_LK3_01_W_10P.xml,2013,DE,W,10,2364,745,144
graphvar/2013_DE_LK3_02_W_05P.xml,2013,DE,W,5,1068,363,91
graphvar/2013_DE_LK3_03_M_05P.xml,2013,DE,M,5,1389,434,119
graphvar/2013_DE_LK3_04_W_03P.xml,2013,DE,W,3,1792,531,139
graphvar/2013_DE_LK3_05_W_14P.xml,2013,DE,W,14,1737,486,169
graphvar/2013_DE_LK3_06_W_03P.xml,2013,DE,W,3,1911,563,189
graphvar/2013_DE_LK3_07_W_09P.xml,2013,DE,W,9,2243,661,157
graphvar/2013_DE_LK3_08_M_11P.xml,2013,DE,M,11,1760,526,102
graphvar/2013_DE_LK3_09_W_12P.xml,2013,DE,W,12,2174,769,119
graphvar/2013_DE_LK3_10_W_09P.xml,2013,DE,W,9,2026,580,190
graphvar/2013_DE_LK3_11_W_09P.xml,2013,DE,W,9,1396,433,125
graphvar/2013_DE_LK3_12_W_04P.xml,2013,DE,W,4,2163,678,178
graphvar/2013_DE_LK3_13_M_07P.xml,2013,DE,M,7,1700,559,145
graphvar/2013_DE_LK3_14_M_05P.xml,2013,DE,M,5,1761,519,119
graphvar/2013_DE_LK3_15_W_05P.xml,2013,DE,W,5,1579,554,96
graphvar/2013_GE_LK1_01_W_03P.xml,2013,GE,W,3,1545,571,245
graphvar/2013_GE_LK1_02_M_06P.xml,2013,GE,M,6,1363,501,107
graphvar/2013_GE_LK1_03_M_10P.xml,2013,GE,M,10,2321,651,240
graphvar/2013_GE_LK1_04_W_07P.xml,2013,GE,W,7,2315,835,132
graphvar/2013_GE_LK1_05_M_04P.xml,2013,GE,M,4,1174,468,75
graphvar/2013_GE_LK1_06_M_12P.xml,2013,GE,M,12,1871,661,115
graphvar/2013_GE_LK1_07_M_04P.xml,2013,GE,M,4,1840,570,99
graphvar/2013_GE_LK1_08_W_09P.xml,2013,GE,W,9,2380,845,96
graphvar/2013_GE_LK1_13_W_04P.xml,2013,GE,W,4,1722,487,124
graphvar/2013_GE_LK1_14_W_11P.xml,2013,GE,W,11,2113,711,112
graphvar/2018_BIO_GK1_01_W_03P.xml,2018,BIO,W,3,1291,410,44
graphvar/2018_BIO_GK1_03_W_12P.xml,2018,BIO,W,12,1056,387,10
graphvar/2018_BIO_GK1_04_M_10P.xml,2018,BIO,M,10,1526,475,1
graphvar/2018_BIO_GK1_05_W_09P.xml,2018,BIO,W,9,2339,563,26
graphvar/2018_BIO_GK1_06_W_11P.xml,2018,BIO,W,11,1499,431,12
graphvar/2018_BIO_GK1_07_W_13P.xml,2018,BIO,W,13,1375,416,13
graphvar/2018_BIO_GK1_08_W_06P.xml,2018,BIO,W,6,1617,432,29
